Market,Date,Month,Year,TIDM,Company,Issue type,Country of Inc.,FTSE Industry,FTSE Sector, FTSE Subsector ,Issue Price,Currency, Market Cap - Opening Price (Â£m) ,Nominated Advisor (AIM only),Money Raised - New (),Money Raised - Existing (),TOTAL RAISED (),Initial Trading Open,Initial Trading High,Initial Trading Low,Adj Close Day 1,Volume Initial Trading Day,Adj Close Day 7,Adj Close Day 30,Adj Close Day 90,Adj Close Day 180,Adj Close Day 365,Adj Close Day 730,Adj Close Day 1825,Adj Close Day 3650,Market_new,0,1,2,3
AIM,2006-12-18,2006-12-01,2006,KEFI,KEFI MINERALS PLC,New Company Placing,United Kingdom,1775.0,Mining,General Mining,3.0,GBX,2.66,W H Ireland Limited,1.4,-,-,60.7234992980957,60.7234992980957,60.7234992980957,60.7234992980957,0.0,66.63939666748047,63.7494010925293,59.4995002746582,61.6245002746582,61.6245002746582,23.79980087280273,67.99939727783203,4.419899940490723,0,,,,
International Main Market,2006-11-29,2006-11-01,2006,BGEO,BANK OF GEORGIA JSC,International Offering (GDR),Georgia,8355.0,Banks,Banks,18.0,GBX,84.69,No Advisor,84.69,-,-,15.5,18.5,15.5,12.716596603393556,1419605.0,14.121745109558104,15.828999519348145,19.953113555908203,27.1966552734375,22.299711227416992,2.810297727584839,746.4852294921875,2278.378173828125,1,,,,
AIM,2006-11-28,2006-11-01,2006,GPM,GOLDEN PROSPECT PRECIOUS METALS LTD,New Company Placing,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,100.0,GBX,12.93,Colins Stewart Europe Limited,3.53,-,-,27.5,27.5,27.5,27.5,0.0,27.5,27.5,38.0,40.0,62.5,120.0,35.0,17.75,0,,,,
UK Main Market,2006-11-21,2006-11-01,2006,LSL,LSL PROPERTY SERVICES PLC,New Company Placing,United Kingdom,2791.0,Support Services,Business Support Services,202.5,GBX,210.92,No Advisor,81.03,-,-,212.0,215.0,202.5,129.70166015625,1696257.0,132.4354248046875,132.73916625976562,143.67417907714844,152.48294067382812,83.05972290039062,24.729305267333984,152.03579711914062,179.34024047851562,3,,,,
UK Main Market,2006-11-08,2006-11-01,2006,HOC,HOCHSCHILD MINING PLC,International Offering (GDR),United Kingdom,1779.0,Mining,Platinum & Precious Metals,350.0,GBX,1075.73,No Advisor,270.38,-,-,287.88531494140625,291.8288879394531,278.42059326171875,226.9285888671875,5710760.0,223.73243713378903,230.28460693359372,250.58030700683597,220.5363006591797,281.2161865234375,96.11677551269533,296.08465576171875,206.83140563964844,3,,,,
International Main Market,2006-11-01,2006-11-01,2006,PLAZ,PLAZA CENTERS NV,New Company Placing,Netherlands,8733.0,Real Estate,Real Estate Holding & Development,180.0,GBX,514.29,No Advisor,154.29,-,-,18209.646484375,18222.10546875,17251.244140625,13694.5517578125,357159.0,13807.419921875,13788.607421875,15349.9375,13732.1748046875,16760.77734375,3160.28125,3953.41015625,250.0,1,,,,
AIM,2006-11-01,2006-11-01,2006,SOM,SOMERO ENTERPRISES INC,New Company Placing,USA,2757.0,Industrial Engineering,Industrial Machinery,125.0,GBX,42.85,Jefferies International Limited,26.76,-,-,129.5,133.0,125.0,66.72126770019531,1774714.0,67.48236846923828,67.73606872558594,64.94542694091797,71.12042999267578,60.1439323425293,12.269139289855955,5.452949047088623,110.88585662841795,0,,,,
AIM,2006-10-31,2006-10-01,2006,CNKS,CENKOS SECURITIES PLC,New Company Placing,United Kingdom,8777.0,General Financial,Investment Services,140.5,GBX,72.75,HSBC Bank plc,18.31,-,-,157.5,201.0,180.0,61.73761367797852,773220.0,62.80998992919922,61.12483215332031,60.66524124145508,61.89080810546875,79.11813354492188,39.62430953979492,36.93535232543945,54.572998046875,0,,,,
AIM,2006-10-31,2006-10-01,2006,PPS,PROTON POWER SYSTEMS,New Company Placing,United Kingdom,3355.0,Automobiles & Parts,Auto Parts,80.0,GBX,25.06,Brewin Dolphin Securities Limited,4.67,-,-,42.25,47.5,42.5,45.75,240258.0,44.75,43.68949890136719,37.83200073242188,32.95050048828125,27.824499130249023,4.375,1.5,2.0625,0,,,,
UK Main Market,2006-10-24,2006-10-01,2006,DNLM,DUNELM GROUP PLC,International Offering (GDR),United Kingdom,5375.0,General Retailers,Home Improvement Retailers,170.0,GBX,340,No Advisor,102.51,-,-,180.0,185.0,170.0850067138672,98.44155883789062,18681503.0,100.30392456054688,106.4232940673828,119.19403839111328,116.6869888305664,114.81786346435548,74.09906768798828,271.5513610839844,533.008544921875,3,,,,
UK Main Market,2006-10-17,2006-10-01,2006,ASHM,ASHMORE GROUP PLC,New Company Placing,United Kingdom,8771.0,General Financial,Asset Managers,170.0,GBX,1205.17,No Advisor,301.35,-,-,185.0,202.0,170.0,86.522705078125,49523912.0,93.28226470947266,88.32527923583984,112.7724380493164,133.9867401123047,128.0822296142578,75.83200073242188,180.6279144287109,259.54791259765625,3,,,,
UK Main Market,2006-10-11,2006-10-01,2006,EXPN,EXPERIAN GROUP LTD,International Offering (GDR),United Kingdom,2791.0,Support Services,Business Support Services,560.0,GBX,5713.69,No Advisor,800.0,-,-,560.0,605.0,560.0,418.8312377929688,27574870.0,414.4683532714844,429.7381896972656,429.3038024902344,449.3988037109375,406.2431640625,240.54571533203125,606.2946166992188,1418.6329345703125,3,,,,
AIM,2006-10-06,2006-10-01,2006,MVI,MARWYN VALUE INVESTORS II LTD,New Company Placing,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,100.0,GBX,33,Colins Stewart Europe Limited,33.0,-,-,100.0,100.0,100.0,73.3484115600586,0.0,73.3484115600586,73.3484115600586,73.3484115600586,73.3484115600586,81.4167251586914,74.44863891601562,90.58528137207033,139.54534912109375,0,,,,
AIM,2006-09-27,2006-09-01,2006,PTR,PETRONEFT RESOURCES,New Company Placing,Republic of Ireland,533.0,Oil & Gas Producers,Exploration & Production,19.8,GBX,34.97,Davy,8.21,-,-,21.0,24.0,19.75,21.75,1180678.0,21.75,23.58699989318848,48.25,45.0,35.25,15.5,22.0,2.325000047683716,0,,,,
AIM,2006-08-14,2006-08-01,2006,BOTB,BEST OF THE BEST PLC,New Company Placing,United Kingdom,5752.0,Travel & Leisure,Gambling,63.0,GBX,8.01,Charles Stanley Securities,2.5,-,-,67.5,72.0,65.0,32.33176803588867,36195.0,30.415809631347656,26.34440040588379,28.0208683013916,25.14693069458008,33.52923583984375,20.35703659057617,10.277650833129885,128.7956085205078,0,,,,
AIM,2006-07-26,2006-07-01,2006,GDP,GOLDPLAT PLC,New Company Placing,United Kingdom,1777.0,Mining,Gold Mining,7.5,GBX,7.8,HB â Corporate,1.5,-,-,7.5,8.5,7.5,7.553499221801758,2085880.0,7.789546012878418,7.553499221801758,7.081405162811279,5.9011712074279785,8.6865234375,10.858154296875,12.39245891571045,5.75,0,,,,
AIM,2006-07-04,2006-07-01,2006,TAST,TASTY PLC,New Company Placing,United Kingdom,5757.0,Travel & Leisure,Restaurants & Bars,52.0,GBX,11.85,Evolution Securities Limited,1.75,-,-,53.7677001953125,86.22200012207031,53.28329849243164,78.95610046386719,281018.0,104.14459991455078,99.30069732666016,105.5978012084961,113.3480987548828,125.94229888916016,37.78269958496094,49.89250183105469,156.4591064453125,0,,,,
AIM,2006-07-03,2006-07-01,2006,GGP,GREATLAND GOLD PLC,New Company Placing,United Kingdom,1777.0,Mining,Gold Mining,2.0,GBX,2.01,ARM Corporate Finance Limited,1.31,-,-,2.25,2.4800000190734863,2.2300000190734863,2.25,3576604.0,2.575000047683716,2.75,2.130000114440918,1.375,2.5,1.2300000190734863,2.275000095367432,0.3000000119209289,0,,,,
AIM,2006-06-15,2006-06-01,2006,DSG,DILLISTONE GROUP,New Company Placing,United Kingdom,9537.0,Software & Computer Services,Software,125.0,GBX,6.75,Rowan Dartington & Co Limited,0.65,-,-,44.5,44.5,44.5,25.682329177856445,0.0,26.25946617126465,26.25946617126465,26.64417839050293,28.672515869140625,35.718318939208984,32.27394485473633,53.70425415039063,81.4323501586914,0,,,,
UK Main Market,2006-06-08,2006-06-01,2006,JGC,JUPITER GREEN INVESTMENT TRUST,International Offering (GDR),United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,100.0,GBX,26.08,No Advisor,25.03,-,-,99.89420318603516,99.89420318603516,99.89420318603516,92.54988098144533,0.0,91.85575103759766,90.4674301147461,93.0125503540039,99.25971221923828,118.23241424560548,105.04408264160156,90.79492950439452,131.60707092285156,3,,,,
AIM,2006-05-19,2006-05-01,2006,HCM,HUTCHISON CHINA MEDITECH,New Company Placing,Cayman Islands,4577.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,275.0,GBX,140.83,Lazard & Co. Limited,39.98,-,-,27.850000381469727,28.200000762939453,24.0,25.049999237060547,3522520.0,23.5,23.200000762939453,17.399999618530273,18.350000381469727,15.350000381469728,11.399999618530272,43.75,172.25,0,,,,
AIM,2006-05-08,2006-05-01,2006,HAT,H & T GROUP,New Company Placing,United Kingdom,5379.0,General Retailers,Specialty Retailers,172.0,GBX,54.16,Numis Securities Limited,48.87,-,-,180.6100006103516,186.0,179.0,109.2508316040039,170805.0,108.9547882080078,105.20826721191406,108.6587142944336,108.06654357910156,130.55194091796875,108.48943328857422,211.52459716796875,194.3015289306641,0,,,,
AIM,2006-05-08,2006-05-01,2006,HZM,HORIZONTE MINERALS,New Company Placing,United Kingdom,1777.0,Mining,Gold Mining,30.0,GBX,8.85,Davy,2.3,-,-,670.0,720.0,620.0,690.0,0.0,650.0,540.0,500.0,510.0,425.0,225.0,385.0,47.5,0,,,,
AIM,2006-04-21,2006-04-01,2006,LOGP,LANSDOWNE OIL & GAS,New Company Placing,United Kingdom,533.0,Oil & Gas Producers,Exploration & Production,85.0,GBX,17.69,John East & Partners Limited,1.6,-,-,92.5,108.0,94.37999725341795,105.5,149625.0,86.0,81.0,72.0,62.5,60.0,22.5,22.25,2.125,0,,,,
AIM,2006-04-20,2006-04-01,2006,CPX,CAP-XX,New Company Placing,Australia,2737.0,Electronic & Electrical Equipment,Electronic Equipment,93.0,GBX,45.17,Colins Stewart Europe Limited,17.14,-,-,93.0,93.0,93.0,93.0,0.0,95.0,95.0,97.5,85.5,111.5,21.0,19.0,4.349999904632568,0,,,,
AIM,2006-04-12,2006-04-01,2006,CLIG,CITY OF LONDON INVESTMENT GROUP,New Company Placing,United Kingdom,8771.0,General Financial,Asset Managers,180.0,GBX,48.2,Teather & Greenwood Limited,11.81,-,-,203.5,215.0,207.0,65.71680450439453,13144.0,66.79412841796875,72.1807632446289,87.18428039550781,87.96269989013672,118.4805679321289,49.90556716918945,147.7923126220703,223.46966552734372,0,,,,
AIM,2006-04-05,2006-04-01,2006,PANR,PANTHEON RESOURCES,New Company Placing,United Kingdom,533.0,Oil & Gas Producers,Exploration & Production,100.0,GBX,15.55,Oriel Securities Limited,10.0,-,-,111.5,115.0,108.0,113.5,717347.0,131.0,169.5,125.0,116.0,34.5,16.5,23.625,131.5,0,,,,
AIM,2006-04-05,2006-04-01,2006,SMIF,TWENTY,New Company Placing,United Kingdom,5555.0,Media,Media Agencies,20.0,GBX,10.13,ARM Corporate Finance Limited,8.36,-,-,100.0,102.81999969482422,100.0,54.578163146972656,7078090.0,55.11192321777344,55.24538803100586,55.64570617675781,55.509403228759766,55.87569808959961,52.448917388916016,67.6092300415039,,0,,,,
AIM,2006-03-28,2006-03-01,2006,PTEC,PLAYTECH,New Company Placing,British Virgin Islands,5752.0,Travel & Leisure,Gambling,257.0,GBX,548.27,Colins Stewart Europe Limited,265.08,-,-,270.0,275.0,268.0,145.66287231445312,37105528.0,144.72915649414062,186.21372985839844,165.27130126953125,129.33670043945312,192.71578979492188,243.9559326171875,210.07174682617188,647.9930419921875,0,,,,
AIM,2006-03-16,2006-03-01,2006,MWE,MTI WIRELESS EDGE,New Company Placing,Israel,9578.0,Technology Hardware & Equipment,Telecommunications Equipment,39.0,GBX,20.97,Corporate Synergy plc,7.0,-,-,46.0,54.630001068115234,43.0,15.887777328491213,3720435.0,15.887777328491213,17.096630096435547,14.678924560546877,17.442012786865234,16.233163833618164,10.361594200134276,3.838287115097046,15.05287742614746,0,,,,
UK Main Market,2006-03-15,2006-03-01,2006,RMV,RIGHTMOVE,New Company Placing,United Kingdom,5555.0,Media,Media Agencies,335.0,GBX,424.65,No Advisor,75.94,-,-,39.0,39.67499923706055,33.5,31.59678077697754,226092650.0,31.57665061950684,29.07950592041016,27.629562377929688,25.776857376098636,39.4708137512207,39.37010955810547,82.86663055419922,359.44146728515625,3,,,,
AIM,2006-03-15,2006-03-01,2006,AMC,AMUR MINERALS CORP,New Company Placing,British Virgin Islands,1775.0,Mining,General Mining,33.0,GBX,28.45,Nabarro Wells & Co. Limited,4.08,-,-,30.0,30.0,28.549999237060547,30.0,0.0,30.200000762939453,33.04100036621094,35.91999816894531,39.71500015258789,42.5,43.150001525878906,6.5,7.300000190734863,0,,,,
AIM,2006-03-08,2006-03-01,2006,CHRT,COHORT,New Company Placing,United Kingdom,2791.0,Support Services,Business Support Services,123.0,GBX,27.21,Investec Bank (UK) Limited,9.51,-,-,137.5,142.0,135.0,102.5873794555664,1312595.0,111.4120635986328,106.99970245361328,104.79353332519533,110.62847900390624,127.51010131835938,128.54029846191406,50.88679122924805,295.6448974609375,0,,,,
AIM,2006-03-01,2006-03-01,2006,GAW,WORK GROUP,New Company Placing,United Kingdom,2793.0,Support Services,Business Training & Employment Agencies,80.5,GBX,19.11,Altium Capital Limited,11.0,-,-,124.0,124.0,124.0,37.246429443359375,0.0,37.246429443359375,37.84716796875,38.14752960205078,46.09450912475586,69.34269714355469,149.86940002441406,147.21682739257812,287.205810546875,0,,,,
AIM,2006-02-23,2006-02-01,2006,MVI,MARWYN VALUE INVESTORS,New Company Placing,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,100.0,GBX,15.68,Colins Stewart Europe Limited,15.0,-,-,100.0,100.0,100.0,73.3484115600586,0.0,73.3484115600586,73.3484115600586,73.3484115600586,73.3484115600586,81.41671752929688,74.44864654541016,90.58528137207033,139.54537963867188,0,,,,
UK Main Market,2006-02-15,2006-02-01,2006,QQ,QINETIQ GROUP,New Company Placing,United Kingdom,2717.0,Aerospace & Defence,Defence,200.0,GBX,1295.98,No Advisor,150.0,-,-,215.0,216.8000030517578,207.0,147.33401489257812,201948048.0,145.4318084716797,136.2666778564453,137.99594116210938,116.8965072631836,145.91421508789062,137.86021423339844,100.84889221191406,180.5108337402344,3,,,,
AIM,2006-02-15,2006-02-01,2006,MOS,MOBILE STREAMS,New Company Placing,United Kingdom,6575.0,Mobile Telecommunications,Mobile Telecommunications,87.0,GBX,28.06,Bridgewell Limited,6.94,-,-,90.5,91.0,83.0,86.0,73529.0,88.0,88.0,76.5,46.0,48.0,7.0,27.25,5.375,0,,,,
AIM,2006-02-15,2006-02-01,2006,ADT,ADEPT TELECOM,New Company Placing,United Kingdom,6535.0,Fixed Line Telecommunications,Fixed Line Telecommunications,140.0,GBX,26.29,Strand Partners Limited,5.0,-,-,28.0,28.0,28.0,22.53917694091797,0.0,21.734209060668945,22.13669204711914,22.13669204711914,22.13669204711914,22.13669204711914,141.27232360839844,20.52674865722656,111.25678253173828,0,,,,
AIM,2005-12-23,2005-12-01,2005,RC2,RECONSTRUCTION CAPITAL II,New Company Placing,Cayman Islands,850.0,Investment Companies,Investment Companies,67.7412187,GBX,16.54,Grant Thornton UK LLP ,16.54,-,-,1.024999976158142,1.0399999618530271,1.024999976158142,1.034999966621399,0.0,1.0549999475479126,1.0549999475479126,1.0549999475479126,1.0549999475479126,1.0549999475479126,1.565000057220459,0.612500011920929,0.197500005364418,0,,,,
AIM,2005-12-22,2005-12-01,2005,IGC,INDIA CAPITAL GROWTH FUND,New Company Placing,United Kingdom,850.0,Investment Companies,Investment Companies,100.0,GBX,75,Arbuthnot Securities Limited,75.0,-,-,101.0,102.0,99.0,101.5,1058141.0,101.75,101.25,102.5,82.75,92.25,123.25,61.5,60.0,0,,,,
UK Main Market,2005-12-14,2005-12-01,2005,BVIC,BRITVIC,International Offering (GDR),United Kingdom,418.0,Beverages,Soft Drinks,230.0,GBX,494,No Advisor,404.77,-,-,230.0,236.75,229.1999969482422,125.7126693725586,67478640.0,129.45729064941406,128.38735961914062,112.60643005371094,113.27510833740234,142.3827667236328,193.6348571777344,304.72369384765625,557.847412109375,3,,,,
AIM,2005-12-14,2005-12-01,2005,HSBA,@UK,New Company Placing,United Kingdom,977.0,Software & Computer Services,Software,60.0,GBX,22.54,Shore Capital & Corporate Limited,8.0,-,-,44.172000885009766,44.172000885009766,44.172000885009766,11.641392707824709,0.0,12.147538185119627,11.894448280334473,11.135218620300291,11.135218620300291,12.248757362365724,13.16740608215332,49.94937133789063,140.74893188476562,0,,,,
AIM,2005-12-13,2005-12-01,2005,SQZ,SERICA ENERGY,New Company Placing,United Kingdom,73.0,Oil & Gas,Oil & Gas - Exploration & Production,95.0,GBX,135.42,JPMorgan Cazenove Limited,64.0,-,-,98.5,105.0,97.0,91.94654083251952,600500.0,105.4021453857422,93.7406234741211,89.25543212890625,84.77022552490234,98.67434692382812,100.46842193603516,34.3117561340332,7.423001289367676,0,,,,
AIM,2005-12-13,2005-12-01,2005,GEEC,GREAT EASTERN ENERGY CORP,New Company Placing,India,78.0,Oil & Gas,Oil - Integrated,101.0,GBX,18.99,Arden Partners Limited,18.99,-,-,116.0,124.0,112.0,120.5,0.0,125.0,123.0,161.0,135.0,145.0,174.0,365.0,28.5,0,,,,
AIM,2005-12-08,2005-12-01,2005,DCIL,DOLPHIN CAPITAL INVESTORS,New Company Placing,British Virgin Islands,862.0,Real Estate,Real Estate Holding & Development,68.0,GBX,74.12,Grant Thornton UK LLP ,70.72,-,-,0.3970000147819519,0.3970000147819519,0.3970000147819519,0.3970000147819519,0.0,0.3970000147819519,0.3970000147819519,0.3740000128746032,0.3470000028610229,0.2220000028610229,0.4059999883174896,0.2520000040531158,0.2520000040531158,0,,,,
AIM,2005-12-01,2005-12-01,2005,SEE,SEEING MACHINES,New Company Placing,Australia,932.0,Information Technology Hardware,Computer Hardware,3.0,GBX,7.65,Insinger de Beaufort,1.65,-,-,49.5,49.5,49.5,49.5,0.0,46.5,52.5,52.5,41.75,42.0,42.0,2.875,2.75,0,,,,
AIM,2005-11-30,2005-11-01,2005,HSP,HARGREAVES SERVICES,New Company Placing,United Kingdom,581.0,Support Services,Business Support Services,243.0,GBX,57.53,Brewin Dolphin Securities Limited,23.2,-,-,258.5,278.70001220703125,260.0,173.76889038085938,45150.0,173.13926696777344,186.67556762695312,260.02374267578125,248.69094848632807,268.71759033203125,318.8619384765625,479.7443542480469,241.7657012939453,0,,,,
AIM,2005-11-23,2005-11-01,2005,MTW,MATTIOLI WOODS,New Company Placing,United Kingdom,879.0,Speciality & Other Finance,Other Financial,132.0,GBX,22.5,William de Broe Plc,6.0,-,-,140.5,146.0,140.0,98.2515869140625,92187.0,102.38848876953124,112.041259765625,142.03384399414062,141.34437561035156,137.76612854003906,203.78163146972656,218.64447021484372,523.1824340820312,0,,,,
UK Main Market,2005-11-16,2005-11-01,2005,STEM,STHREE,International Offering (GDR),United Kingdom,583.0,Support Services,"Education, Business Training & Employment Agencies",200.0,GBX,275.94,No Advisor,91.35,-,-,206.0,206.5,200.0,103.09171295166016,13585907.0,99.81499481201172,108.63704681396484,133.3386993408203,181.355712890625,196.8544006347656,109.20345306396484,176.9529266357422,261.17950439453125,3,,,,
UK Main Market,2005-11-04,2005-11-01,2005,HIK,HIKMA PHARMACEUTICALS,International Offering (GDR),United Kingdom,486.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,290.0,GBX,482.96,No Advisor,148.8,-,-,300.0,300.0,280.0,224.9402618408203,6503017.0,221.7776641845703,248.06683349609372,344.7238464355469,339.5600891113281,320.4579467773437,398.44244384765625,659.926025390625,1854.9478759765625,3,,,,
AIM,2005-10-26,2005-10-01,2005,AXS,ACCSYS TECHNOLOGIES,New Company Placing,United Kingdom,240.0,Diversified Industrials,Diversified Industrials,67.6603,GBX,88.44,Colins Stewart Europe Limited,18.27,-,-,504.11041259765625,531.162109375,356.5895080566406,489.7897644042969,235209.0,548.567138671875,558.3648681640625,619.4331665039062,580.1041259765625,774.2915649414062,1881.6513671875,187.5850982666016,67.25910186767578,0,,,,
AIM,2005-10-21,2005-10-01,2005,BXP,BEXIMCO PHARMACEUTICALS,New Company Placing,Bangladesh,486.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,60.0,GBX,12,Libertas Capital Corporate Finance Limited,12.0,-,-,31.74519920349121,32.9208984375,28.453100204467773,17.89686393737793,444526.0,18.04474258422852,18.93219375610352,20.263397216796875,22.50777816772461,19.08013153076172,13.607495307922363,14.476917266845703,13.804346084594728,0,,,,
AIM,2005-10-13,2005-10-01,2005,DRV,DRIVER GROUP,New Company Placing,United Kingdom,137.0,Construction & Building Materials,Other Construction,73.0,GBX,16.94,W H Ireland Limited,4.0,-,-,76.5,77.22000122070312,70.0,50.57433319091797,118736.0,48.45232391357422,51.28165435791016,45.62299728393555,53.40367126464844,79.54207611083984,68.62178039550781,14.929469108581545,69.22003173828125,0,,,,
UK Main Market,2005-10-07,2005-10-01,2005,PFC,PETROFAC,International Offering (GDR),United Kingdom,75.0,Oil & Gas,Oil - Services,215.0,GBX,742.09,No Advisor,322.37,-,-,217.64840698242188,222.09019470214844,204.32290649414065,112.33244323730467,57234018.0,103.46107482910156,96.31788635253906,123.85370635986328,153.00253295898438,144.5676727294922,222.6007843017578,758.521728515625,479.9405517578125,3,,,,
